run_dir	method	molecule	config	seed	episode	n_actions	n_rot	n_cnot	gate_token_counts	rot_qubit_counts	cnot_edge_counts	cnot_src_counts	cnot_targ_counts	qubit_touch_counts	qubits_touched
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13367	14	7	7	"{""CNOT(0->2)"": 1, ""CNOT(1->5)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 2, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=0)"": 1, ""RY(q=2)"": 1, ""RY(q=4)"": 1, ""RZ(q=2)"": 1}"	"{""q0"": 1, ""q2"": 3, ""q4"": 2, ""q5"": 1}"	"{""CNOT(0->2)"": 1, ""CNOT(1->5)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 2}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q4"": 2, ""q5"": 2}"	"{""q0"": 1, ""q1"": 2, ""q2"": 1, ""q5"": 3}"	"{""q0"": 3, ""q1"": 3, ""q2"": 5, ""q4"": 4, ""q5"": 6}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13368	4	1	3	"{""CNOT(2->1)"": 1, ""CNOT(2->3)"": 1, ""CNOT(4->5)"": 1, ""RX(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(2->1)"": 1, ""CNOT(2->3)"": 1, ""CNOT(4->5)"": 1}"	"{""q2"": 2, ""q4"": 1}"	"{""q1"": 1, ""q3"": 1, ""q5"": 1}"	"{""q1"": 1, ""q2"": 2, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13369	8	5	3	"{""CNOT(0->4)"": 1, ""CNOT(3->4)"": 1, ""CNOT(5->0)"": 1, ""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=2)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->4)"": 1, ""CNOT(3->4)"": 1, ""CNOT(5->0)"": 1}"	"{""q0"": 1, ""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q4"": 2}"	"{""q0"": 3, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13370	3	2	1	"{""CNOT(5->1)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(5->1)"": 1}"	"{""q5"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13371	4	3	1	"{""CNOT(0->2)"": 1, ""RY(q=2)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->2)"": 1}"	"{""q0"": 1}"	"{""q2"": 1}"	"{""q0"": 1, ""q2"": 2, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13372	3	1	2	"{""CNOT(0->3)"": 1, ""CNOT(4->5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(4->5)"": 1}"	"{""q0"": 1, ""q4"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13373	6	6	0	"{""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1, ""RY(q=0)"": 1, ""RY(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q0"": 2, ""q1"": 1, ""q4"": 1, ""q5"": 2}"	{}	{}	{}	"{""q0"": 2, ""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13374	7	4	3	"{""CNOT(0->3)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->5)"": 1, ""RY(q=1)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=2)"": 1}"	"{""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->5)"": 1}"	"{""q0"": 1, ""q2"": 1, ""q4"": 1}"	"{""q3"": 1, ""q5"": 2}"	"{""q0"": 1, ""q1"": 1, ""q2"": 2, ""q3"": 1, ""q4"": 2, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13375	2	1	1	"{""CNOT(4->5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(4->5)"": 1}"	"{""q4"": 1}"	"{""q5"": 1}"	"{""q4"": 2, ""q5"": 1}"	"[""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13376	6	3	3	"{""CNOT(1->0)"": 1, ""CNOT(1->5)"": 1, ""CNOT(5->2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q4"": 1, ""q5"": 2}"	"{""CNOT(1->0)"": 1, ""CNOT(1->5)"": 1, ""CNOT(5->2)"": 1}"	"{""q1"": 2, ""q5"": 1}"	"{""q0"": 1, ""q2"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 2, ""q2"": 1, ""q4"": 1, ""q5"": 4}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13377	7	5	2	"{""CNOT(3->4)"": 1, ""CNOT(4->3)"": 1, ""RX(q=4)"": 2, ""RX(q=5)"": 1, ""RY(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q4"": 2, ""q5"": 3}"	"{""CNOT(3->4)"": 1, ""CNOT(4->3)"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q3"": 2, ""q4"": 4, ""q5"": 3}"	"[""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13378	7	3	4	"{""CNOT(0->3)"": 1, ""CNOT(1->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=4)"": 1}"	"{""q4"": 2, ""q5"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(1->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q5"": 2}"	"{""q1"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 2, ""q3"": 1, ""q4"": 3, ""q5"": 4}"	"[""q0"", ""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13379	24	10	14	"{""CNOT(0->2)"": 1, ""CNOT(0->3)"": 1, ""CNOT(1->0)"": 1, ""CNOT(1->5)"": 2, ""CNOT(2->1)"": 1, ""CNOT(2->4)"": 2, ""CNOT(3->0)"": 1, ""CNOT(4->1)"": 2, ""CNOT(4->3)"": 1, ""CNOT(5->2)"": 1, ""CNOT(5->4)"": 1, ""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 2, ""RY(q=1)"": 1, ""RY(q=2)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=3)"": 1}"	"{""q0"": 1, ""q1"": 2, ""q2"": 2, ""q3"": 1, ""q4"": 3, ""q5"": 1}"	"{""CNOT(0->2)"": 1, ""CNOT(0->3)"": 1, ""CNOT(1->0)"": 1, ""CNOT(1->5)"": 2, ""CNOT(2->1)"": 1, ""CNOT(2->4)"": 2, ""CNOT(3->0)"": 1, ""CNOT(4->1)"": 2, ""CNOT(4->3)"": 1, ""CNOT(5->2)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 2, ""q1"": 3, ""q2"": 3, ""q3"": 1, ""q4"": 3, ""q5"": 2}"	"{""q0"": 2, ""q1"": 3, ""q2"": 2, ""q3"": 2, ""q4"": 3, ""q5"": 2}"	"{""q0"": 5, ""q1"": 8, ""q2"": 7, ""q3"": 4, ""q4"": 9, ""q5"": 5}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13380	3	2	1	"{""CNOT(1->0)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(1->0)"": 1}"	"{""q1"": 1}"	"{""q0"": 1}"	"{""q0"": 1, ""q1"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13381	15	7	8	"{""CNOT(1->2)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->4)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->4)"": 1, ""RX(q=0)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RY(q=0)"": 1, ""RY(q=4)"": 2, ""RY(q=5)"": 1}"	"{""q0"": 2, ""q2"": 1, ""q4"": 3, ""q5"": 1}"	"{""CNOT(1->2)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->4)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 2, ""q2"": 2, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"{""q0"": 1, ""q2"": 2, ""q4"": 3, ""q5"": 2}"	"{""q0"": 3, ""q1"": 2, ""q2"": 5, ""q3"": 1, ""q4"": 8, ""q5"": 4}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13382	3	2	1	"{""CNOT(3->5)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(3->5)"": 1}"	"{""q3"": 1}"	"{""q5"": 1}"	"{""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13383	10	3	7	"{""CNOT(0->2)"": 1, ""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 2, ""CNOT(4->0)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 2}"	"{""CNOT(0->2)"": 1, ""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 2, ""CNOT(4->0)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 1, ""q1"": 2, ""q2"": 2, ""q4"": 1, ""q5"": 1}"	"{""q0"": 3, ""q2"": 1, ""q3"": 1, ""q4"": 2}"	"{""q0"": 4, ""q1"": 2, ""q2"": 3, ""q3"": 1, ""q4"": 4, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13384	9	8	1	"{""CNOT(3->0)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=3)"": 2, ""RY(q=5)"": 2, ""RZ(q=0)"": 1}"	"{""q0"": 1, ""q2"": 1, ""q3"": 2, ""q4"": 1, ""q5"": 3}"	"{""CNOT(3->0)"": 1}"	"{""q3"": 1}"	"{""q0"": 1}"	"{""q0"": 2, ""q2"": 1, ""q3"": 3, ""q4"": 1, ""q5"": 3}"	"[""q0"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13385	7	5	2	"{""CNOT(3->1)"": 1, ""CNOT(5->0)"": 1, ""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(3->1)"": 1, ""CNOT(5->0)"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1}"	"{""q0"": 2, ""q1"": 2, ""q3"": 2, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13386	7	5	2	"{""CNOT(4->0)"": 1, ""CNOT(5->1)"": 1, ""RX(q=1)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RZ(q=1)"": 1, ""RZ(q=2)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(4->0)"": 1, ""CNOT(5->1)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1}"	"{""q0"": 1, ""q1"": 3, ""q2"": 1, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13387	2	1	1	"{""CNOT(4->5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(4->5)"": 1}"	"{""q4"": 1}"	"{""q5"": 1}"	"{""q4"": 2, ""q5"": 1}"	"[""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13388	7	2	5	"{""CNOT(1->0)"": 1, ""CNOT(1->2)"": 1, ""CNOT(2->0)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(1->2)"": 1, ""CNOT(2->0)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q5"": 2}"	"{""q0"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 1}"	"{""q0"": 2, ""q1"": 2, ""q2"": 2, ""q3"": 1, ""q4"": 2, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13389	19	9	10	"{""CNOT(1->5)"": 1, ""CNOT(3->0)"": 2, ""CNOT(3->2)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->0)"": 1, ""RX(q=2)"": 1, ""RX(q=3)"": 2, ""RX(q=5)"": 2, ""RY(q=1)"": 1, ""RY(q=3)"": 1, ""RY(q=4)"": 1, ""RZ(q=0)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 3, ""q4"": 1, ""q5"": 2}"	"{""CNOT(1->5)"": 1, ""CNOT(3->0)"": 2, ""CNOT(3->2)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->0)"": 1}"	"{""q1"": 1, ""q3"": 4, ""q4"": 4, ""q5"": 1}"	"{""q0"": 4, ""q2"": 2, ""q3"": 1, ""q5"": 3}"	"{""q0"": 5, ""q1"": 2, ""q2"": 3, ""q3"": 8, ""q4"": 5, ""q5"": 6}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13390	6	4	2	"{""CNOT(4->0)"": 1, ""CNOT(4->5)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=3)"": 1}"	"{""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(4->0)"": 1, ""CNOT(4->5)"": 1}"	"{""q4"": 2}"	"{""q0"": 1, ""q5"": 1}"	"{""q0"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 2}"	"[""q0"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13391	5	2	3	"{""CNOT(0->1)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->0)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(0->1)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->0)"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 1}"	"{""q0"": 1, ""q1"": 1, ""q4"": 1}"	"{""q0"": 2, ""q1"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 1}"	"[""q0"", ""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13392	4	3	1	"{""CNOT(4->2)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(4->2)"": 1}"	"{""q4"": 1}"	"{""q2"": 1}"	"{""q1"": 1, ""q2"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13393	8	6	2	"{""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1, ""RX(q=0)"": 1, ""RX(q=2)"": 1, ""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=1)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 2, ""q3"": 2, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13394	18	12	6	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(5->0)"": 1, ""CNOT(5->2)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=3)"": 4, ""RX(q=4)"": 1, ""RX(q=5)"": 2, ""RY(q=1)"": 1, ""RY(q=3)"": 1, ""RZ(q=2)"": 1}"	"{""q1"": 2, ""q2"": 2, ""q3"": 5, ""q4"": 1, ""q5"": 2}"	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(5->0)"": 1, ""CNOT(5->2)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 1, ""q5"": 2}"	"{""q0"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""q0"": 2, ""q1"": 4, ""q2"": 4, ""q3"": 7, ""q4"": 2, ""q5"": 5}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13395	4	3	1	"{""CNOT(0->2)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->2)"": 1}"	"{""q0"": 1}"	"{""q2"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13396	3	2	1	"{""CNOT(5->1)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(5->1)"": 1}"	"{""q5"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q4"", ""q5""]"
